GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
0500000US34003,34003,"Bergen County, New Jersey",14182,1944,770,624,298,215,825,478,229,251,922,525,610,437,1082,592,665,593,734,456,774,572,2084,885,1293,624,832,415,834,520,1095,548,1135,739
0500000US34007,34007,"Camden County, New Jersey",11851,1818,2553,878,1077,610,429,277,968,401,501,395,287,324,290,243,349,307,972,680,585,462,727,444,1203,576,492,361,916,606,502,455,0,197
0500000US34013,34013,"Essex County, New Jersey",29286,2398,3351,1082,2211,939,2870,1001,2574,1082,2362,905,2116,811,1243,554,1686,726,905,537,2139,755,1821,803,2341,898,1906,798,589,523,968,487,204,253
0500000US34017,34017,"Hudson County, New Jersey",31842,2961,3124,979,2286,856,1433,578,2243,884,2142,826,1446,538,1954,763,1970,891,1370,705,2618,853,3414,1021,3544,1001,1912,764,861,558,1021,506,504,261
0500000US34023,34023,"Middlesex County, New Jersey",7432,1336,214,216,168,275,172,275,491,417,370,343,274,258,542,375,392,327,120,197,823,494,1311,638,656,418,910,522,322,227,387,299,280,259
0500000US34025,34025,"Monmouth County, New Jersey",5547,1271,90,111,354,314,628,490,556,522,192,197,94,118,152,176,459,357,381,313,172,146,532,389,686,504,583,433,0,197,377,352,291,294
0500000US34031,34031,"Passaic County, New Jersey",27898,2340,5097,1133,1949,625,2316,766,1834,571,1934,590,1111,534,2084,729,2050,719,1182,531,1460,619,2267,786,2264,835,1178,488,575,421,356,217,241,235
0500000US34039,34039,"Union County, New Jersey",18877,1981,1116,599,322,393,1309,693,2152,797,1297,630,635,322,1075,564,1125,600,680,471,1233,531,2525,882,2504,735,1542,551,331,240,725,424,306,251
0500000US42077,42077,"Lehigh County, Pennsylvania",8304,1266,652,419,486,361,837,568,1271,656,364,322,577,319,640,501,314,280,78,95,587,428,1172,640,985,546,172,173,53,94,0,168,116,147
0500000US42101,42101,"Philadelphia County, Pennsylvania",24972,2202,4282,1202,2489,932,2273,817,2191,935,2643,1051,1398,590,662,480,934,582,677,468,1069,664,1567,678,2163,836,1173,696,339,298,1043,618,69,114
