GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0500000US34001,34001,"Atlantic County, New Jersey",155922,384,75430,333,3303,195,3221,565,4294,565,2654,195,1856,195,4739,195,4223,195,3999,195,8190,195,12007,195,12641,195,8444,333,4655,459,1204,459,80492,187,3157,156,3200,612,3905,609,2482,195,1840,195,4847,195,4169,42,3975,195,8655,195,12639,195,13260,57,9759,195,6311,537,2293,537
0500000US34003,34003,"Bergen County, New Jersey",544312,1176,264956,599,11683,195,14640,1333,16922,1360,10947,116,6258,195,14332,139,13110,81,13352,195,30687,291,43175,92,41483,234,26674,195,14820,1064,6873,1076,279356,996,11176,195,14143,1392,16072,1382,10291,90,5464,397,13737,104,12474,66,13461,195,31150,361,43751,359,43554,245,30457,195,21148,1390,12478,1381
0500000US34005,34005,"Burlington County, New Jersey",308667,965,150552,922,6910,195,8723,1036,9061,1030,6002,195,3405,195,9426,195,8971,221,8129,695,18150,109,25083,195,22670,40,13941,195,7208,647,2873,647,158115,264,6673,195,7853,903,9208,906,5737,195,2964,195,8222,74,8304,152,8394,95,18746,40,26469,195,23638,195,16177,195,10722,790,5008,790
0500000US34007,34007,"Camden County, New Jersey",297047,1114,144324,508,7106,305,7931,935,8014,923,5435,195,2969,195,8384,195,9493,195,9462,195,17765,212,22660,195,22324,195,13410,195,6196,616,3175,616,152723,678,6911,195,7357,946,7405,971,5062,195,2595,195,8124,195,9081,241,9444,195,18002,195,23627,213,23843,195,15774,195,9479,802,6019,802
0500000US34009,34009,"Cape May County, New Jersey",81686,195,39533,195,1629,195,2057,415,1473,415,1302,195,872,195,2552,195,2128,195,1828,195,3522,195,5628,195,6842,195,5787,195,3046,310,867,310,42153,195,1559,195,1539,584,1867,584,1215,195,596,308,2200,308,1916,195,1781,195,3780,195,6113,195,7610,195,6414,195,3814,536,1749,536
0500000US34011,34011,"Cumberland County, New Jersey",75359,22,36932,22,1651,195,2339,453,1262,453,1204,195,613,195,2054,195,2299,195,2320,22,4814,195,5865,195,5721,195,4039,195,2191,295,560,295,38427,195,1645,195,1694,517,1688,517,1146,195,581,195,1981,195,2055,195,2159,195,4325,195,5936,195,6211,195,4613,195,2609,550,1784,550
0500000US34013,34013,"Essex County, New Jersey",250948,1775,122305,1218,6094,163,7777,850,7140,860,4446,115,2900,195,6787,195,6122,336,6256,333,16217,426,20039,348,18613,233,11182,103,5483,693,3249,693,128643,931,5628,247,7392,1085,6837,1050,4276,88,2439,160,6242,161,6018,252,6814,156,15951,308,20103,209,19362,142,12849,72,8667,905,6065,905
0500000US34015,34015,"Gloucester County, New Jersey",230338,935,111815,924,5770,79,7176,832,7049,832,4766,195,2754,17,7128,350,7006,353,6365,247,14039,195,18205,195,16037,195,9668,195,3821,653,2031,653,118523,65,5550,195,6947,1055,6617,1055,4602,195,2508,195,7213,195,6702,195,6828,195,15133,65,19080,195,17098,195,10971,195,5425,664,3849,664
0500000US34017,34017,"Hudson County, New Jersey",194961,642,99635,317,5703,92,3410,745,3975,745,2014,101,1623,195,5491,195,11891,195,11981,195,16255,112,13505,145,12013,136,6803,195,3296,502,1675,502,95326,416,5230,101,3875,698,3115,700,1725,62,1154,195,4835,195,11645,195,10825,97,13590,233,11577,179,11703,100,7692,195,4695,585,3665,592
