GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0500000US34001,34001,"Atlantic County, New Jersey",165304,736,79619,500,3973,190,3739,659,5138,684,3207,277,2050,277,4716,277,4333,277,4701,277,11660,277,14197,277,9723,96,6383,277,4668,435,1131,435,85685,297,3908,277,4100,637,4419,635,3088,277,1962,277,4641,277,4992,277,4841,277,11742,115,14278,277,10277,91,7894,277,6557,779,2986,779
0500000US34003,34003,"Bergen County, New Jersey",570300,1894,276140,1044,13289,277,16765,1436,17154,1396,11446,277,7036,125,15818,276,10945,270,11920,257,38111,350,48824,148,39698,247,23645,277,14682,1101,6807,1101,294160,949,12689,277,16287,1386,15780,1358,10846,104,6453,277,15021,316,10600,277,12070,263,38606,323,50436,277,42650,212,28016,277,21887,1784,12819,1784
0500000US34005,34005,"Burlington County, New Jersey",321602,592,157671,242,8801,277,9048,1089,10402,1091,6708,72,3848,277,9135,277,9263,277,9615,277,23967,277,27271,277,19378,277,11344,277,6549,571,2342,571,163931,538,8359,277,9128,876,9702,876,6450,277,3299,277,7968,280,9000,277,9233,277,24235,250,27658,277,20356,102,13237,277,10015,843,5291,843
0500000US34007,34007,"Camden County, New Jersey",323456,1481,157395,735,8886,277,8450,1128,10569,1150,6855,277,3835,80,10009,277,10184,277,8477,277,22491,496,27232,125,19949,277,10993,277,6655,549,2810,549,166061,754,8223,276,9318,1076,8410,1133,6264,93,3528,277,9417,83,9785,277,8233,277,23166,344,28065,277,21748,277,13369,277,10438,931,6097,931
0500000US34009,34009,"Cape May County, New Jersey",84971,277,40759,3,1815,277,1896,543,2531,543,1707,277,1139,277,2354,277,2427,277,2065,277,5163,277,6554,277,5273,277,3941,277,3049,357,845,357,44212,3,1725,3,1823,412,2296,412,1562,277,379,634,2591,634,2638,277,2214,277,5292,277,6811,277,5843,277,4818,277,4700,512,1520,512
0500000US34011,34011,"Cumberland County, New Jersey",83077,108,40495,277,2055,277,1957,492,2311,492,1579,277,926,277,2221,277,3067,277,2617,277,5976,277,6542,277,5337,277,3247,277,1963,366,697,366,42582,108,2019,277,1889,577,2172,577,1486,277,849,277,1970,277,2674,277,2389,277,5771,277,6479,277,5830,108,4087,277,3047,513,1920,513
0500000US34013,34013,"Essex County, New Jersey",274098,737,133361,392,7424,277,8330,1017,8169,1033,5041,80,3430,277,7875,164,6650,277,6608,128,19230,72,22880,211,18198,77,10301,277,7131,524,2094,524,140737,441,7097,277,7907,893,7916,885,5005,277,3118,91,7494,194,6186,277,6387,277,18811,123,23250,278,19580,277,12009,277,10137,808,5840,808
0500000US34015,34015,"Gloucester County, New Jersey",237080,381,115766,192,6698,73,7475,790,7421,779,4963,277,3393,277,8231,277,8262,277,7206,277,16773,75,19531,89,13512,277,7182,277,4059,410,1060,410,121314,189,6431,277,6821,979,7077,975,4982,277,3320,277,8492,277,8139,277,7006,78,17871,277,19847,87,14066,277,8489,277,5641,662,3132,662
0500000US34017,34017,"Hudson County, New Jersey",203111,1147,102380,776,5342,210,5298,843,4419,843,2700,277,2171,277,5437,38,6685,139,10913,315,22174,367,15428,136,10528,277,5821,81,4298,497,1166,472,100731,484,5272,277,4647,762,4280,776,2496,277,1772,277,4914,117,5863,98,10264,134,17960,306,13758,89,10934,277,7478,277,7156,674,3937,674
0500000US34019,34019,"Hunterdon County, New Jersey",113245,694,55957,471,2736,277,3304,547,4201,577,2706,277,1400,277,3138,277,2423,277,2445,277,7540,235,11126,277,8460,99,4153,277,1653,314,672,314,57288,224,2609,277,3529,598,3707,598,2506,277,1293,277,2808,277,2599,277,2480,277,8239,215,11588,277,8483,277,3948,79,2243,366,1256,366
0500000US34021,34021,"Mercer County, New Jersey",209956,695,101995,190,4908,74,6142,1028,5387,1031,4046,277,3967,277,8014,277,5314,277,5363,277,13879,118,17401,277,13766,26,7541,277,5138,376,1129,376,107961,575,4472,351,5832,767,5067,767,3778,277,4242,277,8051,277,4597,277,5024,104,14590,277,18125,277,14758,277,8498,394,7262,774,3665,774
0500000US34023,34023,"Middlesex County, New Jersey",414494,547,201986,394,9166,130,10674,1155,11039,1174,7859,112,6344,277,14589,277,9437,124,11028,92,29215,277,35797,277,26721,80,15632,277,10868,702,3617,702,212508,236,8631,75,10786,950,9835,972,7319,277,5897,277,14307,277,9331,65,10027,277,28488,277,36079,81,28246,98,19098,277,16637,1010,7827,1010
0500000US34025,34025,"Monmouth County, New Jersey",498675,295,242949,198,12690,277,16889,1642,15445,1642,11359,277,6888,277,14609,161,11720,277,11068,277,32966,78,44844,82,33753,277,17936,277,9137,675,3645,675,255726,223,11922,199,15315,1607,15389,1607,10864,277,6147,277,14245,277,11759,277,11223,277,35381,277,46391,277,35060,101,20238,277,14533,937,7259,937
0500000US34027,34027,"Morris County, New Jersey",370393,1521,181273,975,9840,277,12656,1203,12083,1126,8012,128,5108,277,10185,160,7359,183,7476,114,26349,318,32915,119,25218,216,14467,239,7981,468,1624,468,189120,633,9055,310,12407,1069,11494,1053,7622,277,4562,277,10172,277,7011,207,7601,320,27414,127,33507,134,27137,277,16034,256,10059,800,5045,800
0500000US34029,34029,"Ocean County, New Jersey",492816,1644,234638,1108,15739,161,14735,1270,15043,1296,9022,390,5151,95,12358,100,14886,277,13432,149,31135,30,33817,277,24702,62,18737,277,19751,952,6130,954,258178,1158,14987,277,13324,1542,14465,1560,8817,136,4704,277,12005,277,14237,141,14103,181,32259,373,34040,142,27141,277,25048,277,29759,1690,13289,1690
0500000US34031,34031,"Passaic County, New Jersey",231835,497,112791,226,6221,103,6512,937,7315,937,4477,277,3258,277,6682,133,5077,277,5681,277,16108,129,19932,277,14692,277,8994,84,5914,559,1928,559,119044,360,5828,266,6078,1168,7242,1162,4282,277,2851,277,6790,89,5032,277,5098,277,15960,115,19591,277,15641,135,10682,277,7919,1093,6050,1093
0500000US34033,34033,"Salem County, New Jersey",51075,293,24721,286,1344,277,1675,381,1158,381,1078,277,566,277,1549,277,1674,286,1480,277,3435,277,4088,277,3388,277,1855,277,1186,187,245,187,26354,33,1272,277,1005,277,1728,277,1089,277,590,277,1411,277,1809,33,1622,277,3636,277,4246,277,3454,277,2033,277,1917,313,542,313
