GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0500000US34001,34001,"Atlantic County, New Jersey",189499,3610,92277,2234,4870,729,5055,896,5288,815,3649,230,2526,486,5781,518,5382,504,5414,311,10881,534,14549,436,13730,241,8886,320,4418,680,1848,494,97222,1782,5352,319,5180,1006,4871,866,3194,299,2278,348,5868,558,5562,308,5557,257,10769,606,15425,474,14032,448,9964,267,5800,766,3370,750
0500000US34003,34003,"Bergen County, New Jersey",644346,8181,312514,4328,15360,1024,18120,1557,20546,1614,12902,650,8256,507,17077,892,17149,926,16557,1037,38522,1175,51153,1120,45721,633,28036,453,15384,1113,7731,1080,331832,4557,14732,828,16302,1645,20862,1847,12123,573,7344,596,15728,814,16203,866,16944,949,39322,1091,53981,885,48274,891,33035,446,22131,1376,14851,1340
0500000US34005,34005,"Burlington County, New Jersey",331791,2815,163490,1421,8881,85,9951,984,9645,966,6591,346,3640,170,10611,651,9732,362,8938,186,20929,598,27057,317,23286,185,13764,169,7531,728,2934,752,168301,1882,7944,362,8293,1171,10493,1222,6014,255,3218,137,8943,278,9354,242,8647,539,20621,325,28388,442,24206,108,16170,268,10466,1027,5544,1013
0500000US34007,34007,"Camden County, New Jersey",323360,3815,157419,2221,8795,897,9129,1010,8502,1076,5876,460,3531,282,9199,461,10088,424,10709,589,20486,758,24585,575,22926,350,13964,244,6600,712,3029,690,165941,1967,8161,477,8333,1069,8794,1187,5687,311,2814,151,8834,354,10536,410,9714,537,20152,683,26256,532,24760,404,15978,380,9596,980,6326,937
0500000US34009,34009,"Cape May County, New Jersey",86724,989,41995,727,1877,400,2745,651,1681,663,1488,194,1021,172,2686,159,2211,138,2075,296,3709,83,5955,112,7027,108,5635,66,3345,294,540,294,44729,556,1841,240,1771,570,2102,549,1339,119,714,200,2388,219,2185,216,1912,160,4161,256,6752,199,7749,127,6225,200,4260,406,1330,406
0500000US34011,34011,"Cumberland County, New Jersey",95857,3185,47276,2071,2714,720,4059,648,1520,608,1599,318,1303,584,2183,577,3125,541,3544,548,6352,529,7080,463,6548,453,4231,219,2298,379,720,249,48581,1726,2975,492,2877,917,1602,568,2034,423,910,546,2778,558,2764,494,2610,340,5443,508,7300,497,7230,286,5463,243,2957,519,1638,516
0500000US34013,34013,"Essex County, New Jersey",325281,6391,160740,3796,9547,797,9630,1430,10940,1604,5797,481,4513,493,10072,927,8922,870,10210,927,21256,1197,25653,1108,21424,805,12960,470,6655,763,3161,734,164541,3372,8777,737,9162,1207,10266,1372,6215,675,3371,676,7930,634,8922,659,9326,723,22086,980,24459,918,22877,680,14464,464,10025,977,6661,1009
0500000US34015,34015,"Gloucester County, New Jersey",238345,1779,115572,991,6323,159,7165,1043,8210,1075,4749,200,3033,167,7554,87,6965,428,6756,218,14849,343,18964,162,15795,190,9475,121,4346,366,1388,366,122773,1019,6180,262,6587,946,7923,948,4848,169,2551,5,7538,218,6982,327,7383,212,16253,282,19576,233,17064,164,10614,87,5941,704,3333,700
0500000US34017,34017,"Hudson County, New Jersey",370972,10402,185318,5776,11486,1266,9180,1400,8362,1352,4832,712,4808,604,12806,1088,18335,1127,18997,1292,30081,1325,25297,1497,20459,896,12013,635,6041,802,2621,718,185654,5283,12013,1187,9433,1340,7023,1098,4597,631,2944,680,11846,1110,18081,1141,17581,903,27467,1189,23765,1335,22256,1144,14548,674,9101,1034,4999,896
