GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
0500000US34001,34001,"Atlantic County, New Jersey",6295,1222,312,236,512,360,977,636,416,354,579,398,159,211,702,513,351,389,241,258,91,154,736,477,704,615,515,319,0,206,0,206,0,206
0500000US34003,34003,"Bergen County, New Jersey",6477,1257,0,206,163,214,120,199,455,351,115,116,205,326,274,271,260,272,92,105,609,341,393,268,1364,559,795,386,435,269,765,420,432,345
0500000US34007,34007,"Camden County, New Jersey",10552,1579,1568,854,968,646,937,585,898,632,492,436,566,484,306,363,473,486,335,351,649,387,1075,686,1332,625,445,371,272,210,176,167,60,79
0500000US34013,34013,"Essex County, New Jersey",25168,2652,3482,1281,1492,675,2256,1011,2208,952,1698,740,1574,837,1190,575,1431,680,1420,701,1881,737,2239,719,1331,572,681,331,806,502,198,194,1281,882
0500000US34017,34017,"Hudson County, New Jersey",28588,2540,2423,1105,1116,569,1772,737,1128,643,1329,773,1400,655,2250,956,1927,804,2019,905,2209,962,3006,1060,2903,1001,2251,784,598,492,1758,755,499,299
0500000US34023,34023,"Middlesex County, New Jersey",9205,1578,142,112,580,424,552,367,202,163,389,276,662,446,425,403,30,51,820,753,1439,758,874,532,833,415,812,368,636,320,241,190,568,500
0500000US34031,34031,"Passaic County, New Jersey",23292,1940,1988,701,2090,896,1964,718,1253,605,1286,518,1253,516,1461,496,1304,602,681,431,2249,814,1757,578,2777,936,1412,712,547,398,591,349,679,514
0500000US34039,34039,"Union County, New Jersey",22711,1954,630,443,1065,532,673,400,916,592,1176,493,770,407,1539,714,1014,554,1815,771,2089,676,2109,737,3313,1060,2912,1077,1656,788,736,432,298,336
0500000US42077,42077,"Lehigh County, Pennsylvania",7345,1455,977,578,159,164,918,611,712,595,442,321,326,287,430,372,176,169,926,577,702,551,556,430,629,454,282,235,55,91,55,91,0,179
0500000US42101,42101,"Philadelphia County, Pennsylvania",27538,2787,8416,1928,1884,876,1817,835,1014,584,1914,943,1158,693,1081,658,591,392,948,739,1453,733,2219,1051,2135,934,1616,1047,377,438,445,354,470,459
