GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Less than $10,000","Margin of Error; Less than $10,000","Estimate; $10,000 to $14,999","Margin of Error; $10,000 to $14,999","Estimate; $15,000 to $19,999","Margin of Error; $15,000 to $19,999","Estimate; $20,000 to $24,999","Margin of Error; $20,000 to $24,999","Estimate; $25,000 to $29,999","Margin of Error; $25,000 to $29,999","Estimate; $30,000 to $34,999","Margin of Error; $30,000 to $34,999","Estimate; $35,000 to $39,999","Margin of Error; $35,000 to $39,999","Estimate; $40,000 to $44,999","Margin of Error; $40,000 to $44,999","Estimate; $45,000 to $49,999","Margin of Error; $45,000 to $49,999","Estimate; $50,000 to $59,999","Margin of Error; $50,000 to $59,999","Estimate; $60,000 to $74,999","Margin of Error; $60,000 to $74,999","Estimate; $75,000 to $99,999","Margin of Error; $75,000 to $99,999","Estimate; $100,000 to $124,999","Margin of Error; $100,000 to $124,999","Estimate; $125,000 to $149,999","Margin of Error; $125,000 to $149,999","Estimate; $150,000 to $199,999","Margin of Error; $150,000 to $199,999","Estimate; $200,000 or more","Margin of Error; $200,000 or more"
0500000US34001,34001,"Atlantic County, New Jersey",67105,2403,3112,888,2722,724,3294,1029,3258,1047,2424,773,3322,1045,3411,929,3955,987,2611,871,5700,1010,8300,1364,10323,1137,6725,1075,3194,825,2610,841,2144,517
0500000US34003,34003,"Bergen County, New Jersey",223613,3279,6084,1186,7178,1349,6472,1114,6641,1526,5594,1069,7792,1284,5763,1075,7728,1317,6555,916,14457,1781,21718,2045,28919,2356,25228,2139,18830,2159,24325,2090,30329,2130
0500000US34005,34005,"Burlington County, New Jersey",125843,2081,4311,1197,3103,787,3483,761,3369,886,4391,862,4488,1091,3384,793,6085,1235,4793,924,8270,1212,12362,1667,20008,1876,16123,1608,12133,1332,9996,1136,9544,1356
0500000US34007,34007,"Camden County, New Jersey",129743,2615,5173,1250,4877,1085,4334,970,4531,857,4306,1031,5438,1259,4817,839,7029,1403,4557,908,10297,1516,13771,1764,19278,1886,16432,1856,9417,1340,8599,1245,6887,942
0500000US34009,34009,"Cape May County, New Jersey",42415,1498,2116,897,1625,581,1271,610,1556,673,2226,1230,2344,693,2112,724,2513,987,1442,644,3462,1269,5147,1891,6332,1460,4615,1227,1889,551,2336,782,1429,472
0500000US34011,34011,"Cumberland County, New Jersey",31738,1275,1923,620,1507,504,1961,733,1413,566,1774,527,885,423,948,369,1544,527,1708,499,2425,646,3604,741,4950,931,4046,894,1380,483,848,358,822,439
0500000US34013,34013,"Essex County, New Jersey",106016,1995,4282,817,4150,993,4245,1037,3008,608,3744,871,3028,748,4004,859,3439,837,2948,908,5860,861,7425,1435,13032,1535,12089,1549,7213,1273,11474,1325,16075,1451
0500000US34015,34015,"Gloucester County, New Jersey",85099,1462,3235,711,2358,754,2985,973,2567,692,2957,830,3130,936,2599,729,3517,882,3581,768,7220,1275,9106,1236,13902,1797,11548,1411,6030,1168,5640,945,4724,941
0500000US34017,34017,"Hudson County, New Jersey",93786,2603,6218,1234,4057,1096,4326,908,3241,895,3855,1056,2732,831,3013,834,2942,861,2195,730,6525,1207,8085,1330,12507,1595,10402,1691,6169,1095,8170,1231,9349,1391
0500000US34019,34019,"Hunterdon County, New Jersey",43212,1124,676,322,1103,532,825,381,480,262,985,531,1045,463,1320,484,951,431,1214,503,3165,829,2844,665,5183,968,5260,891,3931,704,6004,976,8226,1158
0500000US34021,34021,"Mercer County, New Jersey",80324,1831,2906,1020,2565,655,1894,586,2387,778,2445,757,2281,646,2398,656,1571,494,3048,830,5688,1273,6800,1080,12123,1593,8521,1409,7086,1062,8299,1159,10312,1325
0500000US34023,34023,"Middlesex County, New Jersey",161445,2796,6398,1285,4219,835,5422,1004,6108,1124,6641,1200,5483,962,5093,1072,5892,1276,5360,1015,10251,1399,16129,1736,23365,1750,18829,1955,14033,1501,15344,1404,12878,1453
0500000US34025,34025,"Monmouth County, New Jersey",188131,2823,5731,1194,4543,1036,5600,1273,4787,1020,6183,1244,5659,1146,6612,1153,6566,1131,5512,1177,12034,1564,16961,2020,25734,2234,24480,2095,16341,1536,17174,1376,24214,1991
0500000US34027,34027,"Morris County, New Jersey",142110,2242,2885,914,3601,958,2654,723,3528,965,2837,745,3344,854,3044,759,4181,931,3377,893,7701,1299,11303,1393,18853,2043,19021,2068,14596,1867,17029,1589,24156,1864
0500000US34029,34029,"Ocean County, New Jersey",198350,3571,8371,1628,10477,1578,9276,1297,9625,1457,9111,1463,7956,1204,9705,1470,8462,1387,8435,1366,17431,2181,20124,1885,28235,2321,18562,2029,14620,1718,10660,1692,7300,1238
0500000US34031,34031,"Passaic County, New Jersey",83125,2108,3870,1041,3805,957,2182,683,2962,971,2101,698,3010,862,2022,680,3133,865,2844,806,5371,1211,7827,1507,11961,1414,9784,1474,6781,1241,9185,1228,6287,1195
0500000US34033,34033,"Salem County, New Jersey",19977,905,1135,419,556,325,647,320,1152,479,661,332,1026,485,888,360,566,264,1169,460,1146,441,3028,708,3158,721,2018,476,1129,366,909,302,789,276
0500000US34035,34035,"Somerset County, New Jersey",79478,2019,1312,484,1318,495,2287,605,2341,632,1551,475,1931,664,2466,595,2579,738,3060,949,3939,872,6171,1007,9236,1263,10131,1320,6384,957,9963,1516,14809,1458
0500000US34037,34037,"Sussex County, New Jersey",50935,1345,1459,537,1198,446,2050,668,1109,473,1851,550,1201,523,1810,575,1569,625,1507,503,4595,960,5314,944,9984,1273,6053,917,3827,845,3802,791,3606,683
0500000US34039,34039,"Union County, New Jersey",97557,2022,4951,1157,3574,1016,2872,908,4229,920,2662,915,3591,998,3579,998,2472,750,3027,847,6385,1132,9516,1296,11484,1455,8851,1131,7383,943,10086,1304,12895,1517
0500000US34041,34041,"Warren County, New Jersey",36650,1158,1153,470,1011,366,1070,367,969,393,1213,457,1731,640,989,486,1105,410,1251,476,2603,723,4660,761,7275,1061,4336,806,2720,673,2577,655,1987,551
0500000US42001,42001,"Adams County, Pennsylvania",35832,1161,2221,687,1198,459,1473,453,1404,409,2522,725,1636,472,1698,513,2160,704,1115,339,4372,939,4136,789,5292,745,3260,637,1685,496,1145,448,515,269
0500000US42003,42003,"Allegheny County, Pennsylvania",432340,5959,25308,2360,23533,2092,24670,2528,24416,2237,23768,1974,21743,1966,21793,2279,20010,1598,19898,1690,37687,2972,45650,2740,52499,2945,35110,2538,18438,1836,16880,1848,20937,2131
0500000US42005,42005,"Armstrong County, Pennsylvania",28741,751,1947,601,2025,578,1658,444,2045,603,2339,554,1789,384,2030,546,1653,412,1692,549,2699,613,3717,700,3023,690,1211,368,473,238,203,121,237,178
0500000US42007,42007,"Beaver County, Pennsylvania",65224,1812,4450,945,3636,697,3970,799,3984,729,4080,867,3886,857,3305,784,4005,958,3854,921,5688,913,7662,1139,7749,1117,3851,697,2318,619,1727,486,1059,497
0500000US42011,42011,"Berks County, Pennsylvania",126281,2147,4652,1115,4193,799,5492,1099,6325,1128,6250,976,6701,1119,6274,1234,6161,1028,5662,1107,11614,1548,16474,1735,19820,1890,11832,1333,5542,765,5406,877,3883,823
0500000US42013,42013,"Blair County, Pennsylvania",49228,1464,3553,891,4496,911,2966,688,4704,1033,3104,704,3082,632,1962,473,3007,915,2617,710,4911,982,4563,840,5252,884,2611,712,966,383,734,349,700,375
0500000US42017,42017,"Bucks County, Pennsylvania",204075,2551,5515,1155,5087,926,6160,980,7651,1399,5658,1001,6645,1133,6742,1319,9143,1398,7403,1374,16879,1643,20961,2173,30862,2287,25500,2291,16210,1935,16180,1879,17479,1750
0500000US42019,42019,"Butler County, Pennsylvania",69946,1613,3378,638,3630,913,3044,726,3344,802,3499,626,3011,691,3122,566,4181,888,2403,503,6128,954,9664,1395,8710,1210,6358,1041,3585,831,3332,759,2557,695
0500000US42021,42021,"Cambria County, Pennsylvania",56932,1522,5066,854,5312,910,4133,865,3941,762,3746,698,3453,762,3314,707,3696,852,2698,563,5450,850,5223,791,6127,891,2596,633,1134,390,741,391,302,191
0500000US42027,42027,"Centre County, Pennsylvania",46254,1966,3720,860,2141,749,2383,675,2676,720,2272,667,3251,714,1896,498,2686,737,1986,614,3976,825,4549,922,6134,897,4118,956,1223,422,1508,464,1735,516
0500000US42029,42029,"Chester County, Pennsylvania",153718,2746,4461,909,3349,925,3204,674,4045,1061,3977,895,4984,1155,4425,882,6315,1216,4576,1006,9221,1309,14645,1733,23869,1949,19093,1949,11844,1230,15285,1626,20425,1838
