GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
0500000US34001,34001,"Atlantic County, New Jersey",16624,1368,2564,834,1703,769,1221,558,1360,599,1303,583,942,561,692,440,487,346,768,508,1152,633,874,474,1247,681,650,452,533,388,920,517,208,183
0500000US34003,34003,"Bergen County, New Jersey",19782,1302,1319,693,235,207,648,439,608,428,618,463,1103,552,409,287,237,203,806,376,2390,733,1974,686,2903,895,2045,584,2288,761,1282,533,917,422
0500000US34005,34005,"Burlington County, New Jersey",25028,1336,1068,546,997,609,769,431,1000,564,1194,531,1726,740,677,372,1759,735,1060,581,3240,823,2470,812,3504,1027,1626,515,1448,674,1987,479,503,297
0500000US34007,34007,"Camden County, New Jersey",36931,1723,4511,997,2304,785,2644,970,2231,872,1315,608,1575,709,1780,679,1883,726,1859,841,2833,828,3011,864,3695,988,3170,876,2000,750,1715,660,405,310
0500000US34011,34011,"Cumberland County, New Jersey",7713,929,1379,581,839,497,309,225,318,215,562,388,203,217,130,141,170,156,561,435,549,371,856,525,972,442,451,232,40,35,365,227,9,14
0500000US34013,34013,"Essex County, New Jersey",109112,2846,15758,1792,8000,1172,7613,1379,6908,1247,7510,1228,6232,1210,5005,1095,3932,931,4332,1088,9887,1693,8760,1512,10650,1559,6247,1083,2722,747,3361,838,2195,547
0500000US34015,34015,"Gloucester County, New Jersey",10614,1019,432,268,1105,610,702,463,793,597,645,392,609,375,55,96,668,464,387,272,636,430,739,341,844,460,695,437,882,564,797,622,625,572
0500000US34017,34017,"Hudson County, New Jersey",33282,1783,5651,1264,2364,875,1969,645,2268,748,1647,744,1642,687,882,522,1806,675,1619,623,2879,903,3392,1156,2831,848,1829,550,1161,551,914,424,428,323
0500000US34021,34021,"Mercer County, New Jersey",26304,1421,3028,742,1019,367,2915,845,1289,483,985,505,1405,671,1374,680,962,611,915,440,2456,891,2614,911,3705,823,1149,429,1103,498,530,296,855,507
