GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC03_EST_VC26,HC03_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC03_EST_VC31,HC03_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC03_EST_VC32,HC03_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC03_EST_VC33,HC03_MOE_VC33,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC03_EST_VC35,HC03_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC03_EST_VC36,HC03_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC03_EST_VC37,HC03_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC03_EST_VC38,HC03_MOE_VC38,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC03_EST_VC39,HC03_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC03_EST_VC40,HC03_MOE_VC40,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC03_EST_VC42,HC03_MOE_VC42
0100000US,,United States,29700518,43901,15326044,25930,14374474,23607,18,0.2,20.8,0.2,14.9,0.2,33.9,0.2,36.1,0.3,31.6,0.2,39.5,0.2,36.4,0.2,42.9,0.2,8.6,0.1,6.8,0.1,10.6,0.2,195932824,66369,94359941,38315,101572883,35355,6.5,0.1,6.7,0.1,6.3,0.1,9.4,0.1,9.8,0.1,9.1,0.1,30.2,0.1,30,0.1,30.3,0.1,19.5,0.1,18.9,0.1,20.1,0.1,7.4,0.1,6.7,0.1,8,0.1,17.1,0.1,17.3,0.1,16.9,0.1,9.9,0.1,10.6,0.1,9.3,0.1,84.1,0.1,83.5,0.1,84.6,0.1,27,0.1,27.9,0.1,26.2,0.1,39905599,37861,20249512,26408,19656087,21603,85.9,0.1,83.8,0.2,88.1,0.1,28.8,0.1,25.6,0.2,32.2,0.2,43892631,26397,21948874,19611,21943757,15504,87.1,0.1,85.5,0.1,88.7,0.1,29.6,0.1,28.4,0.2,30.8,0.2,74943590,37312,36554880,21678,38388710,20909,86.9,0.1,86.2,0.1,87.5,0.1,28.6,0.1,30.2,0.1,27.1,0.1,37191004,16654,15606675,10186,21584329,11367,72.8,0.1,73.9,0.2,72,0.1,18.7,0.1,24.6,0.2,14.4,0.1,23.7,0.2,19.5,0.2,27.8,0.2,11.5,0.1,9.3,0.1,13.5,0.1,7.8,0.1,6,0.1,9.2,0.1,4.1,0.1,3.6,0.1,4.4,0.1,3.1,0.1,2.7,0.1,3.5,0.1,32086,33,39041,111,26322,44,18641,95,22151,85,13255,112,26123,47,31715,55,20650,52,31936,45,40217,74,26300,66,45221,106,55446,198,36875,94,59804,333,73991,590,49164,294,3.4,(X),(X),(X),(X),(X)
0500000US34005,34005,"Burlington County, New Jersey",38664,1210,21391,692,17273,695,15.2,3,16.5,3.6,13.6,4.7,36.8,3.7,41.2,4.8,31.5,5.3,35.9,3.6,32.7,4.6,39.9,5.1,12,2.7,9.6,3.3,15,4.8,308053,1222,148457,733,159596,729,3,0.5,3.4,0.8,2.6,0.6,7.3,0.7,7.5,1.1,7.2,1,31.3,1.4,29.5,1.9,33,1.8,18.9,1.1,18.7,1.5,19,1.5,8.3,0.7,7.3,1,9.2,1,21.1,1.4,21.7,1.8,20.5,1.7,10.1,0.9,11.8,1.3,8.5,1,89.7,0.9,89.1,1.2,90.2,1.2,31.2,1.6,33.5,2.1,29,1.9,58093,1460,30230,1041,27863,679,90.2,2.9,86.7,4.6,94.1,2.8,32.9,4.1,31,4.6,35,4.9,73878,617,36456,584,37422,374,93.6,1.8,90.9,3,96.2,2,34.3,3.4,31.1,3.9,37.5,4.2,118649,387,57905,239,60744,381,92.9,1,92.6,1.5,93.2,1.4,33.8,2.1,38,3.1,29.9,2.2,57433,270,23866,214,33567,119,77.4,2.5,80.8,3,74.9,3.5,19.9,2.2,29.6,3.9,13,2.4,15.4,5,13.6,6.5,17.3,5.6,5.7,1.8,5,2.4,6.2,2.3,4.2,1.1,3.7,1.7,4.6,1.5,2.6,1.1,3.2,1.8,2,1.1,1.8,1,1.4,1.2,2.2,1.6,42247,1145,50857,941,34582,1947,21689,4792,28840,6576,12841,4425,31895,1326,41775,2128,24339,2650,41471,1186,49232,2700,35283,2825,53652,4182,64288,4502,46682,2517,71477,3592,83742,4930,53160,4170,3.1,(X),(X),(X),(X),(X)
0500000US34007,34007,"Camden County, New Jersey",47837,344,24679,97,23158,363,17.6,2.3,21.8,3.5,13.1,2.8,33.7,3.2,35.7,3.8,31.5,4.5,36,3.5,32.5,4.1,39.8,4.9,12.7,2.3,10,2.8,15.6,3.3,339847,401,159745,237,180102,382,6.1,0.7,6,1,6.1,0.8,10.6,0.7,11,1.2,10.3,1,31.9,1.2,30.8,1.6,32.9,1.5,18.2,1.1,17.9,1.4,18.4,1.5,6.3,0.6,5.8,0.8,6.8,0.8,17.2,1,17.7,1.3,16.8,1.4,9.7,0.7,10.8,1,8.7,0.9,83.3,0.9,83,1.3,83.5,1.1,26.9,1.2,28.5,1.5,25.5,1.5,65098,402,32357,134,32741,400,87.1,2,85.4,2.9,88.8,2.8,32.3,3.1,29.5,3.9,35.2,4.5,78995,139,38280,14,40715,137,87.7,1.7,84.9,2.5,90.4,2.1,30,2.7,27.3,3.2,32.5,3.3,133068,241,63456,158,69612,158,86,1.3,86,1.9,85.9,1.8,27.6,1.7,30.8,2.4,24.6,2.3,62686,165,25652,110,37034,137,68,2.2,69.5,3.7,66.9,2.8,16,1.8,23.2,3.3,11,1.9,21.6,3.1,17.7,4.3,25.1,4.3,9,1.6,8.1,2.1,9.8,2,6.4,1.4,4.2,1.6,8.2,2.1,2.6,0.9,2.2,1.3,3,1.3,3.4,1.6,2.3,1.3,4.5,2.4,37537,1217,43684,2365,31134,1121,20542,1306,21822,1786,17588,1730,30914,1249,38823,2840,24382,1872,36414,1210,41920,1746,31647,1459,51287,1221,56438,4959,44219,4243,66769,4565,72252,5229,60669,4884,4.5,(X),(X),(X),(X),(X)
0500000US34015,34015,"Gloucester County, New Jersey",29842,1194,14999,749,14843,892,8.3,2.3,11.9,3.9,4.6,1.8,39.6,4.6,38.1,6.7,41.1,6.3,41.3,4.4,39.6,6.7,43,6.2,10.9,3.2,10.4,3.9,11.4,4.8,186758,1194,88746,862,98012,956,3.3,0.6,4.1,0.9,2.6,0.7,8.2,1,8,1.2,8.3,1.5,36.6,1.8,36.7,2.4,36.5,2.1,17.8,1.2,18.8,1.7,17,1.5,8,0.9,6.5,1.3,9.4,1.2,18.2,1.3,18.7,1.9,17.7,1.6,7.9,0.9,7.3,1.1,8.5,1.2,88.5,1.1,87.9,1.3,89.1,1.5,26.1,1.4,26,2.1,26.3,1.6,36196,1584,18346,934,17850,1050,91.1,3.3,90.6,3.7,91.5,4.4,28.9,3.6,23.4,5.2,34.5,5.1,44809,682,20859,377,23950,524,93,2.2,92.4,3,93.6,2.7,30.7,3.6,31,4.6,30.4,4.2,73106,757,35941,484,37165,500,92,1.3,89.9,2,94.1,1.6,28,2.7,28.5,3.4,27.5,3.1,32647,744,13600,392,19047,420,71.7,3.4,72.1,5.3,71.4,4.6,12.5,2.7,14.8,3.6,10.9,2.7,17.8,4.6,18.2,5.5,17.4,7.7,6.5,1.6,3.7,1.7,9.1,2.3,5.4,1.7,3.7,1.3,6.9,2.8,2.7,1.5,0.5,0.7,4.8,2.7,3.2,1.9,3.2,2.6,3.2,2.4,42135,1046,51642,1433,31853,1502,21760,2623,23662,5906,17841,3318,32391,1883,46247,4096,22534,2310,40657,1104,50643,2234,30719,2459,56984,3367,72380,6204,48698,4117,65417,5366,70654,8206,63222,9436,2.8,(X),(X),(X),(X),(X)
0500000US34021,34021,"Mercer County, New Jersey",39635,728,20635,435,19000,468,13.1,2.9,13.8,3.9,12.3,3.6,33.7,4.9,38.7,7.5,28.3,4.9,41.1,4.9,36.2,6,46.5,7.6,12.1,3.4,11.3,3.8,12.9,5.4,243186,738,116757,411,126429,530,6,1.1,6.4,1.3,5.7,1.3,8.7,1,8.8,1.4,8.6,1.3,26.6,1.9,25.5,2.7,27.6,2.2,14.1,1.2,12.6,1.6,15.5,1.7,5.8,0.9,5.7,1.2,5.8,1.2,21.4,1.4,20.5,1.9,22.3,1.9,17.3,1.1,20.4,1.7,14.5,1.4,85.2,1.5,84.7,1.8,85.7,1.7,38.8,1.6,40.9,2,36.8,2.1,48999,814,25623,459,23376,505,86.4,3.7,83.1,5,89.9,4.8,43,3.8,42.3,5.6,43.8,4.6,56708,635,27974,3,28734,634,86.9,2.3,86.5,3.2,87.4,4,42.7,3.8,42.1,4.8,43.2,4.7,93871,1032,45518,449,48353,852,91.1,1.5,90.2,2,91.9,2.2,42.1,2.6,44.3,3.4,40.1,3.2,43608,926,17642,417,25966,735,69.2,3.8,70.4,5.3,68.4,4.4,21.8,3.1,28.5,4.7,17.3,3.4,17.1,4.2,10.5,4.1,23.5,6.5,8.2,2.1,5.6,2.8,10.3,3.1,4.1,1.6,2.5,1.6,5.4,2.1,2.2,1.2,1.6,1.5,2.6,1.8,1.8,1,1.8,1.5,1.7,1,41611,1653,47598,3721,35359,1971,19675,3076,25328,4020,11453,8389,30363,2546,33017,4686,25969,2418,41749,2654,46424,3177,35053,3281,52392,5289,61767,5073,44764,5303,78546,4711,94539,6425,65652,9010,3.4,(X),(X),(X),(X),(X)
0500000US42017,42017,"Bucks County, Pennsylvania",53544,1059,27519,626,26025,742,15.2,2.4,19.2,4.1,11.1,2.8,28.5,3.6,31.3,4.9,25.5,4.2,40,3.5,36.7,4.2,43.4,5.3,16.3,2.4,12.8,3.2,20,4,424273,1015,205784,596,218489,761,2.4,0.4,2.3,0.5,2.5,0.5,6.9,0.6,6.6,0.8,7.2,0.8,30.5,1.1,28,1.5,32.8,1.2,17.8,0.9,18.2,1.2,17.5,1.1,7.3,0.7,6.9,1,7.6,0.8,21.6,0.9,22.7,1.3,20.6,1.3,13.6,0.8,15.4,1.1,11.9,1,90.7,0.8,91.2,0.9,90.3,1,35.2,1.2,38.1,1.6,32.5,1.4,64812,1211,33459,885,31353,761,94.8,1.2,94.6,1.5,95,1.7,44.6,3.6,40.4,4.8,49,3.9,97006,1065,47537,881,49469,593,95.2,1.2,93.7,1.9,96.6,1.4,39.2,2.5,39.2,3.2,39.3,3.2,180576,1251,88952,822,91624,824,94.1,1.1,94.7,1.3,93.6,1.3,37.2,1.7,40.5,2.1,33.9,2.2,81879,786,35836,582,46043,449,74.8,2.5,76.1,3.2,73.9,3.1,18.6,2.2,28.5,3.5,10.9,2,10.3,2.9,6.2,2.6,14.1,4.3,5.1,1,3.4,1,6.5,1.5,3.7,0.9,2.9,1.2,4.5,1.6,1.7,0.7,1.4,0.9,2,1.1,1.8,0.9,1.4,1,2.3,1.5,42005,602,52407,1226,31738,853,21496,3906,28388,6033,12611,2346,31671,812,41950,1521,24028,1850,40454,1279,50640,1983,31654,1309,52289,3339,69058,5742,39106,3499,71143,3664,85857,7897,56956,8578,1.4,(X),(X),(X),(X),(X)
0500000US42029,42029,"Chester County, Pennsylvania",46598,588,23294,476,23304,293,12.7,2.2,14.2,3.1,11.1,3.4,29.8,3.8,32.1,4.5,27.6,5.4,39,3.9,39.6,4.9,38.5,6.5,18.5,3.4,14.1,4.1,22.9,5.1,317806,590,154531,564,163275,375,3,0.4,3.1,0.7,2.9,0.5,5.3,0.7,5.6,0.9,5,0.9,25.7,1.3,24,1.5,27.3,1.6,14.5,0.9,14.8,1.3,14.3,1.1,6.5,0.7,5.4,0.8,7.6,1,28.4,1.1,28.2,1.6,28.7,1.5,16.5,1,18.9,1.3,14.3,1.1,91.6,0.7,91.2,1,92,0.9,45,1.3,47.1,1.7,42.9,1.5,54237,784,27739,678,26498,288,93,1.9,91.7,2.7,94.3,2.2,53.1,3.4,44.4,4.6,62.2,4.6,74235,965,36806,704,37429,514,93.8,1.2,93.5,1.6,94.1,2,50.5,2.6,50.4,3.6,50.5,3.2,132038,1028,64911,646,67127,620,94.1,0.7,93.3,1.2,94.8,1,45.3,2.1,49.5,2.6,41.2,2.6,57296,502,25075,237,32221,363,81.9,2.2,81.9,3.1,81.9,3,29.5,2.5,39.3,3.8,22,2.9,13.6,3.4,13.3,4.3,13.9,4.3,8.5,1.6,7.7,1.7,9.1,2.2,6.4,1.5,7,2.1,6,2,1.2,0.5,1.1,0.7,1.2,0.6,2.3,1,0.9,0.9,4.1,2,45268,1377,55203,2662,36335,1202,22163,1489,24229,2633,16924,5996,30996,1322,37912,4139,23416,3063,40692,1652,50002,3470,34275,4122,56862,3474,76939,4807,42201,2810,81789,5545,"100,000+",***,61084,4242,2.4,(X),(X),(X),(X),(X)
0500000US42045,42045,"Delaware County, Pennsylvania",58783,415,30310,253,28473,365,11.4,2.1,10.9,2.5,11.9,2.8,30.5,2.9,35.8,3.8,25,3.7,43.9,3.3,39.7,4.6,48.5,4.7,14.1,2.1,13.7,3.6,14.7,2.8,362858,406,168544,309,194314,416,3.6,0.5,3,0.5,4.1,0.7,6.7,0.6,5.9,0.7,7.4,0.8,33.5,1.2,32.5,2,34.3,1.4,16,0.9,16.2,1.4,15.8,1.2,6.9,0.7,6.5,1,7.1,0.9,19.7,1,21,1.6,18.6,1.1,13.7,0.8,14.9,1.3,12.6,1,89.7,0.7,91.1,0.9,88.4,1,33.4,1.2,35.9,1.7,31.2,1.4,55919,624,27615,199,28304,613,95.2,1.2,95.5,1.6,95,2,42.6,2.4,40.7,3.2,44.5,3.7,80999,483,39401,264,41598,331,94.3,1.3,93,1.6,95.5,1.7,38.4,2.4,37.4,3.5,39.4,3.7,146876,543,70285,366,76591,423,91.9,1.1,92.8,1.3,91.1,1.6,33.2,2.2,35.2,2.8,31.4,2.7,79064,284,31243,172,47821,171,76.8,2,80.9,3,74.1,2.6,21.9,1.9,31.3,3,15.7,2.2,18.8,2.6,15.9,4.1,20.7,3.9,8.3,1.4,7.6,1.7,8.8,1.9,5.3,1.2,4.4,1.3,6,1.7,3.3,0.9,2.8,1.1,3.8,1.2,2.5,1.1,1.5,1.3,3.6,1.6,38971,1605,46146,1247,32298,1143,20775,1546,21819,1880,18637,4302,30063,1424,33663,3028,25818,1533,38759,2851,45157,2161,32125,2602,47679,3015,60191,4274,40508,2542,66480,4158,80071,8383,52186,3222,5.9,(X),(X),(X),(X),(X)
0500000US42091,42091,"Montgomery County, Pennsylvania",64032,480,32443,460,31589,163,12.3,1.8,12.8,2.7,11.8,2.7,31.4,2.7,37.1,4,25.5,3.6,38.7,2.7,36.1,3.4,41.4,3.9,17.5,2.3,13.9,3.1,21.2,3.4,529661,493,252487,497,277174,176,2.1,0.3,1.6,0.3,2.5,0.4,5.7,0.5,6,0.7,5.5,0.6,27.3,1,26.9,1.2,27.7,1.1,15.1,0.7,14.3,1,15.7,1.1,6.4,0.4,5.3,0.6,7.5,0.7,25.7,0.9,26.8,1.4,24.7,1.1,17.7,0.8,19.2,1.2,16.4,0.8,92.2,0.5,92.5,0.8,92,0.7,43.4,1.1,46,1.4,41.1,1.3,81361,659,41475,640,39886,101,94.6,1.2,93.2,2,96.1,1.3,52.7,2.9,49,3.6,56.6,3.8,120462,532,59658,519,60804,116,96.7,0.7,95.8,1.1,97.5,0.8,49.7,2.4,48.4,2.9,51,2.9,214007,239,104152,223,109855,119,94.7,0.8,94.8,1,94.7,0.9,43.6,1.6,46.7,2.1,40.6,2,113831,251,47202,237,66629,60,81,1.5,82.4,2.2,79.9,1.9,29.8,2,38.6,2.9,23.6,2.3,12.7,2.7,14.3,4,11.4,3.1,5.8,1,4.4,1.1,6.9,1.5,4.4,1,2.9,1.3,5.5,1.5,2.9,0.8,1.8,0.8,4,1.2,2.2,0.6,0.9,0.5,3.7,1,43551,1078,52254,957,35114,1045,21381,1283,24464,3716,18096,4565,31643,1185,38902,4191,25601,1502,40153,1136,47245,2890,32492,2819,52140,1239,65244,5618,41651,1667,71956,2383,96082,5431,52822,2997,2.8,(X),(X),(X),(X),(X)
0500000US42101,42101,"Philadelphia County, Pennsylvania",155284,389,76644,257,78640,311,18.7,1.9,23.5,2.6,14,2.6,37,2.4,37.3,3.1,36.6,3.6,34.5,2,32.1,3,36.8,3.1,9.9,1.3,7.2,1.7,12.5,2.1,922548,563,412142,736,510406,552,6.9,0.4,7,0.6,6.8,0.5,15.6,0.7,15.9,1,15.3,0.9,37.6,1.1,37.6,1.5,37.5,1.1,14.6,0.6,14.3,0.9,14.8,0.8,4.7,0.4,4.1,0.5,5.2,0.6,12,0.6,12.6,1,11.5,0.7,8.7,0.5,8.5,0.7,8.8,0.7,77.5,0.9,77.1,1.1,77.9,1,20.7,0.8,21.1,1.1,20.3,1,188320,518,89997,529,98323,197,86.4,1.7,84.8,2.6,87.9,2.1,30.5,1.8,27.4,2.5,33.3,2.3,205120,304,97239,304,107881,3,83.4,1.7,80.7,2.5,85.8,2.1,20.8,1.8,20.2,2.5,21.3,2.2,340675,488,154452,529,186223,595,79.5,1.3,78.9,1.8,80,1.7,19.7,1.3,20.3,1.8,19.2,1.6,188433,221,70454,141,117979,179,58.8,1.8,58.5,2.3,59,2.3,12.4,1.2,15.9,1.8,10.3,1.4,34.7,2.5,30.7,3.1,38.1,3,21.4,1.5,19.2,2.2,23.2,1.8,13.9,1.6,12.6,2.1,14.9,2,9.3,1.7,7.6,2,10.8,2.6,5.8,1.2,6,1.8,5.6,1.4,30993,482,33667,1865,28352,1221,18204,944,20324,1283,15381,2093,26188,716,30114,1327,23993,930,31980,678,35818,1744,30468,861,40467,1472,43115,2691,37420,2089,53169,2331,60526,3497,48958,2925,7.4,(X),(X),(X),(X),(X)
