GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC03_EST_VC26,HC03_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC03_EST_VC31,HC03_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC03_EST_VC32,HC03_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC03_EST_VC33,HC03_MOE_VC33,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC03_EST_VC35,HC03_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC03_EST_VC36,HC03_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC03_EST_VC37,HC03_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC03_EST_VC38,HC03_MOE_VC38,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC03_EST_VC39,HC03_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC03_EST_VC40,HC03_MOE_VC40,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC03_EST_VC42,HC03_MOE_VC42
0100000US,,United States,30107814,49825,15489575,29602,14618239,28885,17,0.1,19.5,0.2,14.3,0.2,30.6,0.2,33.2,0.2,27.9,0.3,43.2,0.2,39.9,0.2,46.7,0.3,9.2,0.1,7.4,0.1,11.1,0.2,200030018,72891,96520386,43165,103509632,37786,6.4,0.1,6.6,0.1,6.2,0.1,8.7,0.1,9.1,0.1,8.2,0.1,28.5,0.1,28.5,0.1,28.5,0.1,21.3,0.1,20.7,0.1,21.8,0.1,7.5,0.1,6.7,0.1,8.3,0.1,17.5,0.1,17.6,0.1,17.4,0.1,10.2,0.1,10.8,0.1,9.6,0.1,85,0.1,84.3,0.1,85.6,0.1,27.7,0.1,28.4,0.1,27,0.1,40319446,38980,20531479,25783,19787967,21348,86.4,0.1,84.3,0.2,88.6,0.1,29.5,0.2,25.9,0.2,33.2,0.2,42744592,33018,21426309,24303,21318283,19560,87.3,0.1,85.5,0.1,89.1,0.1,30.8,0.1,29.2,0.2,32.4,0.2,78153727,43974,38140787,26827,40012940,24812,87.6,0.1,86.7,0.1,88.4,0.1,28.9,0.1,30.1,0.1,27.6,0.1,38812253,16868,16421811,10039,22390442,12188,75.7,0.1,76.8,0.2,74.8,0.1,20,0.1,26.2,0.2,15.5,0.1,23.9,0.2,19.8,0.2,28,0.2,11.6,0.1,9.5,0.1,13.5,0.1,8.1,0.1,6.2,0.1,9.8,0.1,4.2,0.1,3.8,0.1,4.6,0.1,3,0.1,2.8,0.1,3.3,0.1,34737,78,41108,52,28512,76,20268,87,23675,161,14944,138,27479,79,33109,140,21856,72,33447,101,41325,70,27555,120,47094,115,58062,500,39346,220,62179,118,79342,390,51824,117,4.6,(X),(X),(X),(X),(X)
0500000US34005,34005,"Burlington County, New Jersey",38960,724,21495,717,17465,310,14.8,2.9,18.1,4.8,10.8,3.4,38.8,4.9,40.7,5.6,36.5,6.7,34.7,4.6,31.7,5.5,38.3,6.6,11.7,2.4,9.6,3.5,14.4,4.2,305104,724,147471,737,157633,623,2.6,0.5,2.3,0.6,2.9,0.8,6.2,0.8,6.5,0.9,5.8,1,29.8,1.2,28.2,1.7,31.4,1.8,20.3,1.1,21.5,1.8,19.2,1.5,7.8,0.7,6.7,1.1,8.8,1.1,21,1,21.8,1.6,20.2,1.3,12.3,0.8,13,1.1,11.6,1,91.2,1,91.2,1.1,91.3,1.3,33.3,1.1,34.8,1.8,31.9,1.5,55374,996,28848,917,26526,307,95,1.6,93,2.2,97.1,1.8,38.8,3.2,33.9,4.9,44.1,4.2,68945,669,34608,571,34337,372,92.7,1.9,91.3,2.8,94,2.4,38.2,2.6,37.6,4,38.9,3.3,120853,766,58586,664,62267,358,93.5,1.3,93.8,1.7,93.2,1.8,34.6,1.8,36.4,2.6,32.9,2.6,59932,562,25429,470,34503,422,81.6,2.3,83,3.4,80.5,2.6,19.9,2.2,28.4,3.7,13.7,2.3,13.4,3.9,7.6,4.8,18.3,5.8,5.1,1.5,3.9,1.9,6.1,1.7,3.7,0.9,2.8,1.4,4.5,1.4,1.5,0.8,1.6,1.3,1.5,1,2.1,1.4,1.6,1.9,2.6,1.7,46193,990,55396,1875,36366,1119,24452,6505,28827,2957,18128,5939,35756,1779,45473,3810,26113,2866,41930,1707,49971,2640,34669,2599,61016,2423,75499,4750,48106,4278,73370,4643,90318,8981,61429,6145,4.7,(X),(X),(X),(X),(X)
0500000US34007,34007,"Camden County, New Jersey",47766,351,24822,339,22944,102,15.5,3.2,18.3,5.1,12.4,3.4,38,4.9,43.1,7.3,32.5,5.7,34.3,4,30.3,5.9,38.6,5.4,12.3,2.7,8.4,3.6,16.5,4.1,341844,314,160782,370,181062,241,4.7,0.6,4.7,0.8,4.6,0.7,9.6,0.8,9.9,1.3,9.3,1.2,33.2,1.4,32.9,1.9,33.4,1.8,18.5,1,18.6,1.5,18.5,1.4,6.5,0.7,5.6,1,7.3,1,17.7,1.1,17.5,1.5,17.8,1.3,9.9,0.8,10.8,1.1,9.1,1,85.8,1,85.4,1.4,86.1,1.3,27.6,1.3,28.3,1.7,26.9,1.6,65684,311,32470,273,33214,157,88,2.3,85.9,3.5,90.1,2.8,30.2,3.1,26.8,4.6,33.6,3.7,74693,151,36529,115,38164,102,89.3,1.5,87.7,2.4,90.8,2,29.6,2.3,26.4,2.9,32.7,3.2,137342,574,65709,605,71633,199,88.4,1.4,87.9,1.9,88.8,1.8,29.2,2.2,31.1,3,27.4,2.6,64125,544,26074,527,38051,89,73.8,2.6,75.3,3.4,72.7,3.3,19,2.5,25.8,3.7,14.4,2.8,23.5,3.8,21.4,5,25.5,4.4,10.2,1.8,7.1,2.1,12.8,2.5,6.2,1.5,3.4,1.9,8.5,2.3,3.7,1.3,2.5,1.6,4.7,2,2.2,1.4,2.6,2.2,1.8,1.9,40895,756,49110,1933,32562,1962,22380,2854,30150,6739,17690,3208,32654,2388,41215,2238,27087,2598,40838,775,50113,3335,32408,4164,51863,1986,60492,5008,46919,4822,65226,6062,91264,9601,53539,4061,5.6,(X),(X),(X),(X),(X)
0500000US34015,34015,"Gloucester County, New Jersey",29405,637,14390,452,15015,586,8.5,2.5,8.6,3.5,8.3,3.6,41.1,5.4,42.8,7.1,39.5,6.7,41.2,5.7,41.4,6.5,40.9,7.6,9.3,2.7,7.1,3.3,11.3,4.1,192025,712,92235,569,99790,723,2.1,0.7,1.9,0.7,2.4,0.8,7.1,1,7.4,1.4,6.8,1.2,35.2,1.9,35,2.7,35.3,2.1,20.5,1.3,22,1.9,19.1,1.9,8,1.1,6,1.4,9.9,1.4,18.6,1.5,18.6,1.9,18.6,1.8,8.5,0.9,9.1,1.5,8,1,90.8,1.1,90.7,1.6,90.8,1.2,27.1,1.6,27.7,2.2,26.6,1.8,37144,848,18277,491,18867,701,95.7,2.3,93.8,3.3,97.6,2.4,33.9,3.7,28.7,5,38.9,5.4,43263,739,21504,533,21759,473,95.7,1.9,95.5,2.3,95.9,2.3,29.5,3.7,27.9,4.9,31.1,4.5,77974,884,38499,790,39475,606,91.7,1.6,90.2,2.5,93.1,1.8,28.6,2.4,30.2,3.5,27,3,33644,359,13955,244,19689,230,76.9,3.2,80.7,4.3,74.1,4.4,13.3,2.7,19.1,4.1,9.2,2.7,15.2,4.8,14.1,6.3,16.3,5.2,6.1,1.7,4.2,1.9,7.9,2.4,5.9,1.8,5.2,2.7,6.5,2.4,2.4,1.4,1.6,1.4,3.1,2,1.4,1.6,2.3,3,0.5,0.8,43095,2244,51772,1283,34055,2273,26646,4478,31781,3455,18956,3892,34129,2116,43280,4482,24984,3370,41699,1662,52461,2601,31571,2092,56144,2567,71617,3699,49004,2368,67371,8143,81396,10024,56144,5902,3.6,(X),(X),(X),(X),(X)
0500000US34021,34021,"Mercer County, New Jersey",40110,*****,20288,*****,19822,*****,12.9,3,16.5,4.9,9.1,3.4,28,4.6,26.9,5.8,29,6.9,45.7,6.1,43.3,7.5,48.2,7.5,13.5,4.2,13.2,4.8,13.7,5.5,241087,*****,116570,*****,124517,*****,5.3,1,6.6,1.4,4.1,0.8,8.3,1.1,9,1.6,7.6,1.3,24,1.4,22.8,2.1,25.1,1.8,16.6,1.1,15.7,1.7,17.4,1.5,6.8,0.8,6.5,1.1,7.2,1.2,20.8,1.4,19.3,1.8,22.1,2,18.2,1.2,20.1,1.6,16.5,1.5,86.4,1.4,84.4,2.1,88.2,1.5,39,1.7,39.5,2.1,38.5,2.1,47478,*****,25361,*****,22117,*****,84.2,3.1,80.8,5.1,88.1,3.5,41.6,3,37.2,3.5,46.8,4.6,53654,*****,26719,*****,26935,*****,88.7,2.8,85.6,3.9,91.9,3.1,42.7,3.8,37.4,4.3,47.9,5,95445,*****,46255,*****,49190,*****,89.9,2.1,88.5,2.9,91.3,2.2,42.2,2.9,44.5,3.7,39.9,3.3,44510,*****,18235,*****,26275,*****,78.4,2.5,77.5,3.8,79,3.9,24.9,2.7,32.7,4.4,19.4,3.4,15.1,4,12.1,5.4,18.7,5.3,7.2,2.1,5.2,2.4,8.8,2.7,10.7,2.3,7.3,3,13.5,3.6,2.8,1.2,2.9,1.6,2.8,1.6,3.5,2.2,1.8,1.6,5.5,3.8,46872,1611,52396,2870,40655,2067,21239,1840,22424,4329,16348,1297,33314,1928,36436,3727,30632,2638,40684,2401,47463,5661,35181,3005,61033,2154,80000,7870,51596,2479,85951,6985,"100,000+",***,69809,12340,5.1,(X),(X),(X),(X),(X)
0500000US42017,42017,"Bucks County, Pennsylvania",53025,674,26986,519,26039,437,14.5,2.3,16.7,3.5,12.2,3.3,30.8,3.8,32.4,5,29.2,5.5,40.8,3.2,39,4.7,42.6,5.1,13.9,2.2,11.9,3,15.9,3.4,427483,675,207756,536,219727,440,2,0.4,2,0.5,2.1,0.5,5.7,0.7,5.3,0.9,6.1,0.7,32.4,1.4,30.7,1.7,33.9,1.7,18.4,1.1,19.6,1.4,17.3,1.2,7.2,0.6,6,0.7,8.4,0.8,20.8,1,22.2,1.3,19.6,1.1,13.4,0.9,14.1,1.2,12.7,1,92.2,0.8,92.7,1,91.8,0.8,34.2,1.2,36.3,1.7,32.2,1.2,64069,1105,32734,947,31335,511,96.8,1.1,96.6,1.6,97,1.7,40.1,3.3,37.1,4.5,43.2,4.2,88123,1047,43365,930,44758,353,96.7,1.3,96.3,1.6,97,1.3,42.5,3.1,40.2,3.8,44.7,3.3,188957,1204,93893,1164,95064,281,94.2,1,94.1,1.5,94.3,1.3,34.3,1.8,37.3,2.8,31.3,1.9,86334,548,37764,458,48570,261,80.1,1.9,81.6,2.4,78.9,2.7,21.4,2,28.9,2.7,15.5,2.4,11.6,3.1,8.1,5,14.7,4.7,5.9,1.1,4.1,1.4,7.4,1.7,3.8,0.9,2.7,1.1,4.7,1.3,1.7,0.7,1.7,0.9,1.8,1.1,1.5,0.9,0.7,0.6,2.3,1.8,44501,1401,53323,3114,35370,934,28163,3584,32655,7121,23649,3637,34124,2151,42363,1631,26010,1439,40798,893,48770,3633,33642,1581,57220,3662,70137,5914,43339,2693,81005,3717,"100,000+",***,64565,3974,2,(X),(X),(X),(X),(X)
0500000US42029,42029,"Chester County, Pennsylvania",45788,994,22311,838,23477,578,12.5,3,14.9,4.4,10.3,3.6,28.6,3.9,34.2,5.4,23.2,5.5,44,5.6,37.1,7,50.5,7.5,14.9,3,13.8,3.3,16,4.4,326403,994,159304,857,167099,578,2.5,0.4,2.8,0.7,2.2,0.5,4.6,0.5,4.4,0.7,4.8,0.8,25.1,1.3,23,1.8,27.2,1.6,13.8,0.8,14.1,1.2,13.4,1.2,5.2,0.5,4.6,0.7,5.8,0.7,30.3,1.4,29.5,1.9,31,1.7,18.5,1.1,21.6,1.5,15.6,1.3,92.9,0.7,92.8,1,93,0.9,48.8,1.4,51.1,1.7,46.6,1.7,56678,1200,29280,842,27398,804,95.4,1.4,94.9,1.9,95.9,2.3,58.9,3.9,50.6,5,67.8,5,68966,1092,34231,783,34735,669,94.3,1.8,92.8,3.2,95.9,1.4,56.7,3,57.9,4.4,55.5,3.6,139403,1099,68925,842,70478,545,93.9,0.9,93.8,1.2,94,1.3,47.8,2.6,51.1,3.1,44.5,2.9,61356,513,26868,259,34488,352,86.7,1.9,88,2.1,85.8,2.6,33,2.5,43.1,4,25.2,3.1,16.1,5.2,10.8,5,21.2,7,7.1,1.7,7.3,2.5,6.9,1.7,4.6,1.4,4.5,1.9,4.8,1.7,2.6,1.1,2.2,1.4,2.9,1.7,1.7,1.6,1.9,2.4,1.5,2,50087,1333,61319,1830,38937,2739,28292,3753,31358,3367,23717,7262,35149,1990,42258,2620,29606,2105,41457,1351,50149,2786,32373,2928,60397,4873,78211,5924,43063,3895,83734,4150,"100,000+",***,58874,5450,4.4,(X),(X),(X),(X),(X)
0500000US42045,42045,"Delaware County, Pennsylvania",60600,497,30966,368,29634,251,12.7,2.2,12.9,3.4,12.4,3.2,26.9,3.7,29.2,4.9,24.6,4.4,48.5,4.3,45.9,6.1,51.2,6,11.9,2.4,11.9,3.2,11.8,3.2,361632,497,168963,464,192669,335,3,0.5,3,0.8,3,0.5,6.2,0.7,6.2,1,6.2,0.8,31,1.2,28.9,1.7,32.9,1.3,18,1,18.3,1.2,17.7,1.3,7.1,0.7,6.4,0.9,7.7,0.9,21,1.1,22.1,1.6,20.1,1.2,13.7,0.8,15.1,1.1,12.5,1,90.8,0.8,90.8,1.2,90.8,0.9,34.7,1.2,37.2,1.8,32.5,1.3,56003,734,27809,498,28194,401,94.2,1.5,95.2,1.7,93.3,2.6,39.6,2.9,35.3,4.4,43.8,3.9,75208,550,36477,345,38731,477,93.2,1.9,90.9,3.1,95.3,1.7,42.4,3.1,42.2,4.1,42.5,4,151967,628,73285,276,78682,561,93.3,1.1,92.5,1.6,94.1,1.3,35.7,2.1,38.5,2.5,33.1,2.5,78454,290,31392,231,47062,227,81.3,2.1,82.7,3.6,80.3,2.3,21.9,1.8,29.8,2.7,16.6,2.1,15.1,3.7,9.3,4.8,20.3,5.3,7.8,1.4,5.7,1.9,9.5,1.7,6.7,1.2,3.7,1.4,9.2,1.9,3.8,1.2,2.4,1.2,5.2,1.8,1.4,1,0.7,0.7,2.2,2,41884,692,50633,823,34653,1781,22669,3362,31863,5131,17416,3832,32748,2461,40958,1508,25583,1464,39495,3107,46464,2618,32602,1913,51581,1679,60667,3470,45169,2504,72289,4873,93592,4842,55359,3244,8.8,(X),(X),(X),(X),(X)
0500000US42091,42091,"Montgomery County, Pennsylvania",64816,96,32474,96,32342,4,12.3,2.1,14.4,3.1,10.3,2.7,27.5,3.6,31.2,4.1,23.9,4.5,39.9,4.3,34.6,5.3,45.2,6.1,20.2,2.7,19.8,3.9,20.7,3.2,533727,79,255354,251,278373,238,2.7,0.3,2.4,0.4,3,0.5,5.1,0.4,5,0.6,5.2,0.6,25.7,0.9,24,1.3,27.2,1.2,16.3,0.7,16.7,1,15.9,0.9,6.1,0.5,4.9,0.6,7.2,0.7,25.5,0.9,27.1,1.4,24.1,1.1,18.6,0.8,19.9,1.2,17.3,1,92.1,0.5,92.6,0.7,91.7,0.8,44.1,1,47.1,1.4,41.4,1.3,81741,293,41851,79,39890,259,95.1,1,94.6,1.1,95.7,1.6,53.5,2.6,50.9,3.5,56.2,3.5,114443,602,57212,581,57231,250,95.8,0.9,94.3,1.5,97.4,1.1,47.8,2.7,47.5,3.5,48.1,3.4,221695,706,107948,629,113747,272,95.2,0.7,94.3,1,96,0.8,46.9,1.7,48.9,2,44.9,2.2,115848,347,48343,243,67505,232,80.6,2,85.1,2.3,77.3,2.6,28.7,2.3,39.2,2.8,21.1,2.7,14.2,3.1,11.5,4,16.5,4.5,7.7,1.4,5.7,1.7,9.2,1.9,5,1,3.8,1.2,6,1.5,2.6,0.8,2.3,0.9,3,1.2,1.3,0.6,1.5,1,1.1,0.8,47937,1501,58633,2467,38726,1477,25095,5917,30603,8055,17011,6972,34633,1655,41676,1625,28422,1836,42236,1842,51304,1498,34656,2516,56888,2184,72488,3677,42698,2182,76338,3047,93459,3617,60536,4057,4.1,(X),(X),(X),(X),(X)
0500000US42101,42101,"Philadelphia County, Pennsylvania",162142,353,79909,261,82233,255,15.9,1.9,19.4,2.8,12.6,2,29.3,2.1,33.5,3.5,25.3,2.7,42.7,3.1,37,3.7,48.4,5.1,12,1.9,10.1,2,13.8,2.9,923393,353,413785,387,509608,331,6.8,0.6,6.8,0.7,6.8,0.7,14.7,0.7,14.8,1,14.7,0.9,35,0.9,34.1,1.5,35.8,1.2,16.9,0.6,17.4,1,16.5,1,5.5,0.5,4.6,0.6,6.2,0.7,11.9,0.5,13.3,0.8,10.8,0.7,9.1,0.5,9.1,0.6,9.1,0.6,78.5,0.8,78.5,1.2,78.5,1,21,0.8,22.4,1,19.9,0.9,184754,277,88296,235,96458,171,86.7,1.7,85.6,2.6,87.8,1.8,33.5,2.1,34.2,3,32.9,2.6,203643,276,96148,133,107495,242,84.5,1.4,83.2,2.5,85.8,2,20.9,1.7,20,2.5,21.6,2.2,349034,536,159710,441,189324,315,79.4,1.2,78.7,1.7,79.9,1.7,19.3,1,19.8,1.6,18.9,1.5,185962,292,69631,133,116331,254,62,1.9,62.3,2.4,61.8,2.6,12,1.3,16.7,2.1,9.2,1.4,33.8,2.2,28.9,3.1,37.8,2.8,21.8,1.7,19.2,2.5,23.9,1.9,14.1,1.6,12.6,2.3,15.2,2,9.5,1.6,9.3,2.2,9.6,2.2,4.2,1.3,4.1,1.4,4.3,2,33600,1162,37246,845,30742,732,21494,944,25511,1896,17824,2168,28330,1354,31739,1227,25791,1141,34886,1462,40567,1634,31532,974,43582,2205,45285,3020,42255,2509,57280,4757,60324,6292,56347,3370,8.4,(X),(X),(X),(X),(X)
